ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
5326,B,Road,4,2,252,6,medium,M,2,5476,0
4561,D,Ship,6,1,280,4,medium,M,5,1431,0
591,A,Ship,4,1,214,5,medium,M,51,2669,1
9201,A,Ship,4,2,215,2,high,F,10,4061,1
684,F,Flight,4,5,137,4,high,M,29,1262,1
3757,D,Ship,3,2,108,4,low,F,5,4787,0
9660,F,Ship,6,5,286,4,medium,F,3,1773,1
1839,A,Ship,4,1,253,3,low,M,31,3632,1
1316,F,Ship,5,3,186,4,low,M,23,3981,1
5613,A,Flight,5,1,182,5,high,F,6,5398,0
2894,F,Flight,4,1,226,3,low,M,42,3077,1
8629,D,Flight,5,5,225,5,low,M,7,1168,0
1621,D,Road,4,1,270,3,medium,F,64,2406,1
10392,F,Road,4,3,180,3,medium,M,4,5471,0
7577,C,Ship,5,3,156,4,low,F,9,4098,0
4424,F,Ship,4,3,262,2,low,M,10,5524,1
1879,D,Ship,3,1,136,2,medium,F,61,1509,1
6896,F,Ship,5,5,237,5,high,F,2,1593,1
10869,A,Ship,4,4,219,3,medium,M,10,4947,0
10560,F,Flight,4,5,134,3,medium,M,3,5000,1
4344,F,Ship,4,4,204,2,medium,F,9,4462,0
2907,A,Ship,2,3,204,4,low,F,20,3135,1
3314,F,Ship,4,4,212,2,medium,F,6,4117,1
1843,D,Ship,3,5,143,2,low,M,17,1422,1
5929,D,Ship,5,2,244,5,medium,F,7,5515,0
3602,F,Ship,3,2,143,4,medium,F,7,4486,0
10507,D,Ship,4,5,200,4,low,F,1,4885,0
7119,A,Road,3,5,221,3,medium,F,8,4523,0
6165,A,Flight,3,5,151,3,low,F,1,4088,0
1069,D,Ship,3,3,255,3,medium,M,23,3764,1
8634,F,Flight,5,1,235,5,low,F,10,1920,0
6340,B,Ship,3,1,239,2,medium,F,2,5757,1
3086,F,Ship,4,1,213,3,low,F,21,3585,1
10287,A,Flight,6,2,196,2,low,M,10,5180,1
1796,F,Flight,3,3,165,3,high,M,35,1459,1
5498,F,Ship,4,4,146,3,low,M,10,4472,1
7012,B,Ship,4,2,198,6,medium,M,5,4659,0
5826,F,Ship,4,4,272,3,low,M,9,5458,0
7677,A,Flight,7,4,267,4,medium,F,9,1378,1
7921,D,Road,4,1,261,2,medium,F,9,4158,0
6271,D,Ship,6,4,293,6,low,F,7,1117,1
9995,C,Road,2,1,135,4,medium,F,8,5001,1
8038,B,Ship,4,2,250,5,medium,M,10,1026,1
9945,A,Ship,7,5,268,4,medium,F,9,1754,1
6224,F,Ship,6,5,244,4,medium,F,2,1980,0
675,A,Road,4,5,202,3,low,F,6,2616,1
349,D,Ship,4,5,233,4,low,F,44,2551,1
4418,F,Ship,3,2,207,2,low,M,9,4671,0
6639,A,Ship,3,2,199,2,medium,M,10,4659,0
10087,D,Ship,4,3,260,3,low,M,1,4796,0
9592,B,Flight,4,1,173,5,low,F,5,5049,1
2225,C,Ship,4,3,258,3,low,F,12,2017,1
8578,B,Ship,5,4,230,3,medium,M,6,4257,0
5790,F,Ship,4,4,217,5,medium,F,4,1503,0
3402,F,Road,4,5,167,2,low,F,7,4289,1
4498,B,Road,3,4,260,4,low,F,10,4109,0
2351,C,Ship,5,1,170,3,high,M,58,1651,1
8260,B,Ship,5,1,256,5,low,F,5,1970,0
7870,B,Ship,4,5,240,2,medium,M,6,5045,1
3642,F,Ship,5,1,162,3,medium,M,5,4064,1
8591,C,Ship,4,5,224,10,medium,F,7,4521,1
5257,D,Ship,6,5,292,4,low,F,10,1969,1
10295,C,Ship,3,5,181,4,low,F,1,5812,0
9308,F,Road,6,5,167,3,low,F,2,5761,1
4154,F,Ship,3,4,134,3,low,F,9,4436,0
5112,F,Ship,3,3,141,3,low,F,7,4954,1
6885,A,Ship,6,3,139,6,medium,F,8,1284,1
913,D,Ship,4,4,161,3,low,F,6,1386,1
4467,A,Ship,2,4,166,3,low,M,8,4968,1
9639,A,Ship,4,4,140,2,low,M,6,4703,0
8772,F,Flight,5,4,220,2,medium,M,8,5073,0
918,F,Ship,5,3,188,7,medium,M,3,3637,1
10876,B,Ship,3,2,255,3,medium,F,8,4471,0
2649,A,Ship,3,1,135,4,medium,M,47,1840,1
9865,D,Flight,3,4,271,3,medium,M,1,4444,1
6986,F,Flight,4,4,179,3,medium,F,3,5624,0
8982,F,Ship,4,4,184,3,low,F,10,5705,1
1603,D,Ship,6,4,241,6,high,F,61,2806,1
9765,A,Ship,3,5,161,2,low,F,8,5021,0
9176,F,Flight,5,3,224,5,medium,M,9,1643,1
2479,D,Flight,4,5,229,3,medium,M,21,2688,1
5689,D,Ship,5,1,270,4,medium,F,7,5149,0
7435,D,Ship,5,1,171,2,low,M,9,5252,0
8074,B,Road,4,2,273,2,low,F,9,4221,0
10021,D,Ship,3,3,158,2,low,F,4,5960,0
9537,A,Ship,3,2,222,4,medium,M,10,5720,0
8485,D,Road,6,3,113,2,medium,F,4,5130,1
7839,A,Ship,3,4,197,6,medium,M,3,4890,1
438,F,Ship,5,2,186,3,medium,F,15,2153,1
4612,B,Ship,3,4,219,2,medium,M,7,4883,1
1119,A,Ship,3,2,171,3,medium,M,11,1282,1
10315,D,Ship,3,4,195,2,low,F,5,4660,1
7337,C,Ship,3,3,268,2,high,F,5,5195,0
298,B,Ship,4,4,232,2,low,M,36,2861,1
4216,B,Ship,3,1,258,3,medium,F,2,5828,1
2399,C,Ship,6,3,195,2,medium,M,21,3869,1
7488,F,Ship,5,1,242,5,medium,M,8,1382,1
686,F,Flight,4,2,241,2,low,M,17,3844,1
9231,A,Ship,5,5,253,2,high,F,3,4851,0
9346,B,Ship,4,1,157,2,medium,F,7,4690,1
8319,A,Ship,7,3,296,4,medium,F,2,1304,1
171,A,Ship,4,3,185,3,medium,F,10,2263,1
3002,F,Road,3,3,203,3,low,M,4,3114,1
8688,F,Ship,5,1,176,3,low,M,3,5919,0
6513,A,Ship,7,5,250,4,low,M,1,1690,1
9406,B,Ship,6,2,309,4,medium,F,8,1930,0
7517,C,Road,5,4,228,5,low,M,5,1844,0
4163,C,Ship,5,5,265,3,low,M,6,4423,1
4600,B,Ship,5,3,223,2,medium,F,9,5735,0
8729,C,Ship,3,4,238,2,medium,M,7,5974,0
4743,A,Ship,3,5,267,2,high,M,2,5062,1
9546,F,Ship,3,3,190,3,low,F,9,5279,0
8497,D,Flight,2,1,112,5,low,F,1,4543,0
5637,A,Ship,4,5,206,2,medium,F,10,4437,0
621,A,Ship,2,5,265,2,low,F,50,3859,1
1996,B,Ship,4,5,177,2,low,M,47,1536,1
736,B,Ship,4,1,259,3,low,M,39,2427,1
7167,A,Ship,5,4,261,5,low,M,2,1409,0
9118,B,Ship,3,3,209,3,medium,F,5,5831,0
5823,A,Ship,5,2,229,2,medium,M,1,5724,0
4923,A,Road,3,1,209,2,high,F,1,5779,1
7305,A,Ship,3,3,274,3,medium,M,3,5157,0
7713,A,Ship,6,2,269,4,medium,F,3,1665,0
10025,C,Ship,5,1,258,3,medium,M,7,4466,1
9332,F,Flight,4,5,167,4,low,M,3,4658,0
5788,B,Ship,7,5,265,4,low,F,9,1393,0
6804,F,Ship,3,3,153,10,medium,M,10,5772,0
4419,A,Ship,3,1,238,3,medium,F,5,4399,1
10092,F,Ship,4,2,201,2,medium,M,6,5729,0
2312,F,Road,3,5,191,3,high,F,17,2235,1
426,F,Flight,4,3,158,3,medium,F,57,1911,1
7698,F,Ship,3,2,189,3,high,M,1,4997,1
41,C,Ship,5,1,227,2,low,M,15,3798,1
1453,D,Ship,4,5,143,3,low,F,48,1922,1
6120,F,Ship,4,1,206,5,medium,F,7,5941,1
7123,D,Flight,5,1,198,4,low,F,5,5025,1
5541,A,Ship,4,4,200,2,low,M,5,5783,0
9146,F,Ship,6,3,279,4,low,M,7,1090,1
1956,F,Ship,6,5,275,5,medium,M,51,3569,1
10703,C,Flight,5,5,260,5,low,F,2,1128,0
7487,C,Ship,4,2,206,4,medium,F,5,1679,0
8951,C,Ship,5,4,208,2,low,M,9,4569,0
2202,F,Flight,3,4,144,2,low,F,33,1811,1
1663,D,Ship,6,1,286,7,medium,F,7,2338,1
6220,B,Ship,6,5,258,4,low,M,5,1966,1
852,F,Ship,4,5,170,2,low,F,57,1533,1
7660,B,Road,3,5,159,2,high,F,9,4099,1
5384,F,Ship,3,5,147,3,low,F,4,5042,0
7574,F,Ship,3,5,154,2,medium,M,6,4675,1
6228,F,Ship,5,1,249,4,medium,M,5,1027,1
3712,B,Flight,3,5,140,5,low,M,7,4370,1
10023,A,Ship,3,1,186,3,medium,F,4,5515,1
1690,B,Ship,2,4,137,3,high,F,41,1176,1
4407,A,Ship,3,3,269,3,medium,M,5,4197,1
7498,B,Ship,5,4,231,6,medium,F,3,1075,0
10035,A,Ship,4,4,102,3,high,F,9,5644,1
7159,D,Ship,6,1,305,4,low,M,5,1588,0
6572,F,Flight,6,4,266,4,low,M,9,1253,1
411,A,Flight,3,2,264,3,medium,M,5,3861,1
2966,F,Ship,3,5,126,2,low,F,29,1192,1
9348,F,Ship,3,5,193,10,high,M,6,5247,1
9547,D,Ship,3,2,189,2,low,M,6,4488,1
4886,F,Ship,5,1,172,2,high,F,7,5165,0
2117,C,Ship,4,2,202,4,medium,M,56,3098,1
2774,F,Ship,5,5,171,3,high,M,14,1554,1
310,B,Ship,5,5,266,3,medium,F,53,3089,1
1711,D,Ship,4,1,227,3,low,M,54,3972,1
7742,F,Ship,5,2,270,4,medium,M,8,1631,1
6976,B,Road,4,1,137,2,low,M,3,4657,0
240,F,Ship,2,3,158,3,low,M,10,1515,1
2146,B,Ship,4,4,181,3,low,M,44,2070,1
7966,B,Ship,5,4,223,3,medium,M,7,5738,0
7276,B,Flight,4,3,256,3,low,F,4,5068,1
2542,B,Ship,5,3,156,2,low,M,1,1147,1
2931,A,Ship,4,4,255,3,medium,F,60,2777,1
9942,F,Ship,5,3,263,5,medium,F,6,1192,0
1808,F,Ship,5,1,180,2,low,M,35,1204,1
7063,D,Ship,3,2,160,4,low,F,9,5112,1
3594,F,Ship,5,2,279,8,low,M,5,4785,0
3967,D,Road,4,3,178,2,medium,F,9,4322,1
10826,F,Flight,4,4,258,3,medium,M,8,5324,1
6660,F,Ship,5,3,224,4,low,M,7,4553,0
3806,F,Ship,2,1,203,4,medium,F,4,4145,0
5557,D,Ship,2,2,249,3,low,F,3,4129,1
9216,F,Ship,3,4,162,3,medium,M,7,5313,0
4175,C,Ship,6,1,215,5,medium,F,5,4362,0
5269,D,Ship,7,2,296,4,low,F,6,1005,1
6836,F,Road,5,2,237,4,low,F,9,5922,0
282,F,Flight,5,4,147,3,medium,M,23,1132,1
5492,F,Flight,4,4,196,5,low,F,6,4258,0
1389,A,Ship,5,1,230,3,low,F,43,2994,1
8202,F,Road,3,4,200,3,low,F,7,5400,0
5677,D,Ship,3,1,209,3,low,F,8,4367,0
8781,A,Flight,5,5,185,5,low,M,5,4078,0
10939,D,Road,4,2,255,5,medium,M,2,1186,1
1105,D,Flight,3,4,188,4,low,F,49,3067,1
9613,D,Ship,5,3,170,3,medium,F,4,4446,1
1301,C,Ship,4,2,235,3,low,F,21,3088,1
87,A,Ship,4,1,185,2,low,M,44,2910,1
9309,A,Road,4,4,155,3,medium,F,6,5778,1
4044,F,Ship,3,3,185,3,medium,F,10,4387,0
8583,A,Ship,5,5,271,2,medium,M,6,4788,1
9857,C,Road,4,4,185,2,medium,F,1,4729,0
5867,C,Road,4,4,206,2,high,M,8,4093,1
2024,F,Ship,3,4,208,2,low,F,37,2537,1
2526,F,Ship,4,5,156,3,low,M,39,1483,1
2516,F,Ship,4,3,220,3,medium,M,8,3342,1
141,A,Flight,4,4,264,3,high,M,59,2020,1
8048,F,Ship,6,5,301,5,low,M,8,1443,0
9892,B,Ship,4,4,272,2,low,M,1,4013,1
4902,F,Ship,4,3,164,2,low,M,3,5735,0
76,B,Ship,4,1,266,3,low,F,23,3775,1
7837,D,Ship,3,4,232,2,low,F,8,5629,1
6377,C,Ship,3,4,188,4,medium,M,5,5216,1
4377,A,Road,3,2,244,3,medium,M,10,4636,1
4778,F,Road,3,3,211,3,high,F,4,4354,1
2893,D,Flight,3,2,190,3,medium,M,18,2715,1
8273,C,Ship,7,4,290,4,low,F,10,1886,1
10745,C,Ship,5,4,236,5,medium,F,7,1017,0
8479,D,Road,3,4,260,5,low,M,2,4461,0
4829,C,Ship,5,4,216,2,low,F,6,4535,0
3328,B,Ship,4,3,243,3,medium,M,1,5021,0
10581,A,Ship,3,1,235,3,low,F,9,5735,0
3658,B,Ship,3,2,265,6,low,M,9,5936,0
3432,F,Flight,3,1,228,3,medium,M,9,5530,0
6941,C,Ship,3,5,276,5,low,F,10,5302,1
9443,C,Road,5,4,217,5,low,F,8,1803,0
10519,D,Ship,3,2,198,2,medium,M,8,5889,0
3939,A,Ship,3,5,259,3,low,F,10,5978,0
6960,F,Ship,5,3,206,3,low,F,1,4645,0
10559,C,Flight,3,5,214,2,medium,F,4,4077,1
2699,C,Ship,4,3,269,3,low,F,7,2538,1
2729,C,Road,4,4,179,3,low,M,48,1943,1
10166,F,Ship,6,5,286,4,medium,F,4,4889,0
4761,A,Ship,6,5,290,4,medium,M,2,1867,1
8818,B,Ship,6,3,137,8,low,F,6,5992,1
6254,F,Ship,4,1,208,3,low,M,4,4530,1
2210,F,Ship,4,4,218,4,low,M,45,3234,1
4142,F,Ship,3,3,214,3,medium,F,2,4964,1
5156,F,Ship,4,3,138,2,medium,M,9,5297,1
5641,D,Ship,4,2,227,5,medium,M,6,4618,0
7372,B,Road,4,4,181,3,medium,M,1,5444,0
1797,A,Flight,4,1,242,2,low,M,34,3966,1
9393,A,Ship,4,5,157,2,medium,F,1,5054,0
1146,F,Ship,5,1,186,10,low,M,64,2529,1
2972,F,Ship,5,3,145,2,medium,M,6,1965,1
7739,C,Ship,6,1,244,4,low,F,7,1007,0
110,F,Ship,4,1,141,3,medium,M,47,1250,1
2105,C,Ship,5,5,248,3,medium,F,9,3873,1
425,C,Flight,4,1,203,4,low,M,34,3813,1
2628,F,Ship,4,5,228,2,low,M,63,3401,1
174,F,Ship,3,2,270,3,low,F,63,2751,1
4157,C,Ship,5,2,270,3,medium,F,5,5950,1
4968,F,Ship,3,1,268,3,low,M,2,4746,1
10226,F,Ship,4,2,242,6,low,F,10,1531,1
10458,F,Ship,4,3,242,6,low,M,5,1411,0
2691,A,Ship,5,1,236,4,high,F,64,3231,1
10096,B,Ship,4,5,243,3,low,M,9,5263,0
4522,B,Flight,3,3,260,4,low,M,8,5595,1
9420,F,Ship,7,3,300,4,medium,F,5,1244,0
6075,A,Ship,4,3,145,4,medium,M,2,5735,0
4094,F,Road,5,1,143,3,low,M,5,5146,1
2784,F,Ship,3,2,98,3,medium,F,60,1057,1
2449,D,Road,5,3,136,3,medium,F,13,1446,1
2240,F,Ship,3,4,155,2,low,F,37,1780,1
3450,F,Ship,4,1,163,4,medium,M,2,5432,1
9654,F,Ship,5,5,266,10,high,F,2,5890,0
2889,A,Flight,3,3,176,3,medium,M,14,1705,1
8444,F,Ship,4,1,243,3,high,F,5,5989,0
3768,F,Ship,5,4,189,3,low,M,7,4741,1
4375,D,Road,6,1,246,3,medium,M,7,4733,1
1350,F,Road,2,4,257,6,low,M,5,3986,1
4979,C,Ship,4,1,161,6,low,F,2,5734,0
4884,F,Ship,2,1,138,2,low,M,8,4932,1
8269,D,Ship,7,3,296,4,medium,F,7,1427,0
2888,F,Flight,3,1,164,2,low,F,39,1532,1
2324,F,Road,3,4,164,3,low,M,5,1408,1
611,C,Ship,3,4,134,2,medium,M,43,1198,1
3653,C,Ship,5,4,185,3,medium,F,1,4925,0
1484,F,Road,4,4,151,3,medium,F,6,1930,1
2883,A,Flight,3,1,105,3,low,M,58,1304,1
10966,B,Flight,4,3,225,5,low,M,1,1755,0
6638,F,Ship,3,4,153,4,low,M,5,5604,1
6882,F,Ship,5,2,262,6,medium,F,4,1532,1
4363,D,Road,4,3,217,2,medium,F,2,5442,0
9895,D,Ship,3,1,271,3,medium,M,1,5486,1
632,F,Ship,3,2,233,3,low,M,63,2143,1
7377,A,Road,3,1,201,2,medium,F,4,4857,1
7941,A,Road,4,2,233,7,medium,F,5,5361,0
1232,F,Flight,4,2,272,2,low,M,57,2377,1
5658,F,Ship,4,4,217,5,medium,M,6,5891,1
6994,B,Flight,5,5,256,3,medium,F,6,4145,1
1125,A,Ship,4,4,140,4,medium,F,46,1442,1
10288,B,Flight,3,3,215,2,low,F,2,5661,0
7598,F,Ship,5,4,201,3,low,F,5,5137,0
5493,A,Flight,5,5,132,2,high,M,6,4392,0
813,A,Road,4,5,191,3,low,F,19,2392,1
2141,C,Ship,3,3,160,3,medium,F,65,1228,1
5409,A,Ship,3,1,267,3,low,M,5,5528,0
2238,F,Ship,3,4,139,2,low,M,45,1192,1
7308,F,Ship,2,5,101,3,low,M,10,4353,0
7442,F,Ship,4,3,157,7,low,F,3,4878,1
9569,C,Road,4,2,169,3,low,M,10,4309,1
1665,A,Ship,3,5,204,3,low,F,45,2513,1
7237,D,Road,4,5,240,3,low,F,5,5734,1
5688,F,Ship,5,2,111,4,medium,F,7,4424,0
4240,B,Road,5,2,152,3,high,F,5,5502,1
7234,B,Ship,4,2,227,3,medium,M,7,4041,0
1135,D,Ship,4,1,177,4,low,F,13,1569,1
10026,F,Ship,3,4,189,3,high,M,2,5464,0
9218,F,Ship,4,5,200,4,medium,F,2,4947,0
3780,F,Ship,2,1,111,2,low,F,1,4296,1
9103,D,Ship,4,4,226,5,low,M,1,1761,0
2663,C,Ship,4,3,242,4,low,M,62,3997,1
7604,F,Ship,4,1,240,4,medium,M,7,4818,1
8883,A,Road,4,5,251,5,medium,F,7,1070,1
2999,C,Road,5,1,271,4,low,F,4,2718,1
793,D,Ship,2,4,121,5,low,M,32,1788,1
9354,F,Ship,6,3,285,4,medium,F,1,1606,0
6063,A,Ship,3,4,164,3,low,F,4,4796,0
8198,F,Road,4,5,216,3,medium,F,7,5891,0
477,A,Ship,4,2,149,3,medium,M,26,1863,1
10473,A,Ship,5,3,221,5,low,F,8,1109,0
2332,B,Flight,4,3,238,2,medium,M,43,2200,1
3140,F,Road,5,3,277,3,medium,M,1,4186,1
8663,C,Ship,7,5,293,4,low,F,2,1080,1
3023,C,Flight,4,2,211,2,low,F,39,2520,1
8976,F,Ship,3,5,220,4,low,F,5,5677,0
9327,A,Flight,4,5,196,5,low,F,2,5840,0
9501,A,Ship,4,2,201,3,medium,F,4,4613,0
2964,F,Ship,3,3,200,3,low,M,46,2460,1
10366,B,Ship,3,4,261,4,medium,F,7,5731,0
4874,F,Ship,4,4,225,2,medium,M,10,4829,1
157,D,Ship,6,3,275,5,low,M,41,2491,1
8242,B,Ship,4,5,208,3,low,F,8,4632,0
1551,A,Ship,5,5,259,2,medium,M,63,2583,1
2469,A,Flight,4,2,148,3,medium,M,2,1805,1
2068,B,Flight,2,4,225,10,high,M,46,2690,1
3298,B,Flight,3,3,205,2,medium,M,6,4989,1
8555,C,Ship,6,5,308,4,low,M,8,1164,1
10426,B,Flight,3,4,180,6,medium,F,3,5605,0
6157,D,Road,3,4,273,4,medium,M,4,5361,0
10127,C,Road,6,4,286,4,medium,F,5,4262,0
8681,C,Ship,5,1,137,2,low,M,9,4580,1
3725,C,Ship,5,1,245,3,medium,M,9,5690,0
2433,A,Ship,4,4,189,4,high,F,56,2646,1
958,B,Flight,3,1,265,4,low,M,50,2249,1
4857,A,Ship,4,5,245,3,low,F,7,4297,0
7561,D,Ship,2,2,169,3,medium,F,4,5485,1
2130,F,Ship,4,4,165,5,low,M,21,1727,1
7769,C,Ship,5,3,238,5,high,M,10,1841,1
10186,B,Ship,6,2,289,5,medium,F,10,1607,1
8211,A,Road,4,4,162,3,low,F,8,5394,0
1032,F,Ship,6,2,103,4,medium,M,37,1093,1
6762,F,Ship,5,3,253,3,low,F,3,5944,1
1533,A,Ship,3,5,166,3,high,F,31,1117,1
9863,C,Flight,4,5,171,2,medium,F,1,4439,0
3130,B,Road,3,4,248,2,medium,F,15,2983,1
4516,B,Road,2,4,255,7,low,F,9,5224,1
1048,B,Ship,3,4,257,3,medium,M,56,2941,1
10327,D,Ship,4,1,238,3,low,F,10,4172,0
5988,F,Ship,3,1,204,10,medium,M,5,5375,0
806,F,Road,4,1,133,3,low,M,57,1379,1
2967,A,Ship,4,1,222,4,medium,F,42,2762,1
8298,F,Ship,4,1,270,10,medium,F,5,5494,1
4270,B,Ship,4,2,249,4,medium,M,4,5418,1
731,C,Ship,4,5,264,3,medium,M,16,2245,1
4773,A,Road,5,3,269,3,low,F,8,4811,0
7691,C,Ship,4,4,140,8,medium,F,2,5481,0
6760,B,Ship,5,2,192,3,high,F,7,5695,1
7499,C,Ship,5,5,249,5,medium,M,5,1662,1
5690,F,Ship,4,4,135,2,low,M,4,4684,0
1971,A,Ship,5,2,144,3,low,M,49,1202,1
6073,D,Ship,4,4,259,3,low,M,3,4509,0
9451,D,Flight,7,4,296,4,low,F,10,1033,0
2192,F,Flight,4,2,139,4,low,F,41,1511,1
6546,F,Ship,6,5,298,4,low,M,3,1520,0
2808,F,Ship,4,2,216,2,low,F,26,2431,1
8450,F,Ship,5,5,177,5,low,F,1,4379,1
10420,B,Flight,2,1,238,4,medium,F,4,4780,0
4763,C,Ship,4,1,149,3,medium,F,8,1136,0
109,D,Ship,4,5,238,3,high,F,55,3257,1
4485,A,Ship,4,5,171,4,low,F,4,5265,0
4072,B,Ship,3,3,228,3,medium,F,8,4927,0
462,F,Ship,3,4,220,7,low,M,43,2620,1
1026,F,Ship,5,4,191,4,medium,M,63,2039,1
8586,F,Ship,6,4,222,8,low,F,1,5808,1
6366,F,Ship,6,1,225,6,low,M,8,5714,1
72,F,Ship,5,5,230,2,low,F,2,2229,1
9811,D,Ship,3,1,232,2,low,F,3,4562,1
6378,F,Ship,3,3,237,2,low,F,2,4263,1
1175,C,Ship,4,3,260,2,low,M,38,2526,1
5359,D,Flight,4,3,149,3,low,F,3,5542,0
5279,C,Ship,6,4,298,4,medium,M,9,1629,0
6486,F,Ship,3,4,260,4,medium,M,10,5425,0
1891,D,Ship,3,4,190,7,medium,F,51,2391,1
4555,D,Ship,6,4,275,4,low,F,4,1192,1
1141,D,Ship,4,1,260,2,low,M,2,2980,1
6745,D,Ship,3,5,168,3,medium,M,7,4296,0
1278,F,Ship,3,1,275,2,high,F,1,2597,1
6907,D,Ship,4,5,249,5,medium,M,3,1530,1
3360,F,Ship,3,5,150,3,medium,F,4,4442,1
3310,B,Ship,4,3,271,3,medium,M,1,4137,0
9005,C,Ship,4,2,195,2,medium,M,10,4640,0
5016,F,Ship,2,3,151,4,low,F,3,1353,1
4842,F,Ship,5,1,156,6,medium,F,4,4821,0
8366,F,Flight,5,1,248,4,low,F,6,1944,1
2292,F,Ship,5,4,192,3,medium,M,46,3709,1
9588,F,Flight,5,1,170,4,medium,M,4,5113,1
7105,D,Road,4,1,245,6,low,F,7,1884,1
4809,A,Flight,2,4,151,4,low,F,6,1803,0
8801,C,Ship,3,3,232,2,medium,F,8,5544,1
8885,C,Road,6,4,289,4,low,F,1,1656,0
9225,A,Ship,3,1,178,4,medium,M,9,5727,1
6650,F,Ship,3,3,155,2,medium,F,5,5577,0
1527,A,Ship,3,1,230,2,medium,M,28,3646,1
8363,C,Flight,5,2,276,6,medium,F,6,1043,0
5921,C,Ship,5,5,154,2,medium,M,3,4669,0
10523,C,Road,3,5,259,3,medium,M,7,4480,1
5500,B,Ship,6,4,256,4,low,F,9,1676,0
5779,D,Ship,4,2,243,5,medium,F,8,1922,0
6502,B,Ship,5,2,231,5,low,F,4,1913,1
7504,B,Ship,4,2,265,5,low,M,8,1555,0
5699,C,Ship,3,4,247,3,low,F,9,4157,0
7701,A,Ship,5,4,199,5,medium,M,6,5210,1
7964,F,Ship,5,1,236,6,low,M,4,1123,1
6764,F,Ship,4,2,211,2,low,F,9,5883,1
389,C,Road,4,3,225,3,low,F,62,2587,1
159,A,Ship,5,5,205,2,high,M,65,3671,1
4924,B,Road,4,5,203,2,medium,F,8,4450,1
5239,D,Ship,4,1,139,3,low,F,1,5502,1
7791,A,Road,3,1,151,2,low,F,7,4437,0
10329,A,Ship,4,4,134,5,medium,M,2,5865,1
4275,A,Ship,3,2,204,2,high,M,7,5961,0
3183,A,Ship,3,3,132,3,low,M,6,5721,1
1186,B,Ship,2,3,176,5,low,M,29,1254,1
2084,F,Ship,5,5,265,3,medium,M,46,3997,1
1570,B,Ship,5,1,129,5,medium,M,35,1458,1
9767,C,Ship,5,2,182,4,medium,F,9,5159,0
5463,A,Road,6,2,304,4,low,M,2,1256,1
7978,B,Ship,4,1,153,7,medium,F,4,5761,1
5522,F,Ship,6,2,304,4,medium,F,10,1983,1
6218,F,Ship,6,4,244,4,low,M,1,1130,1
8015,C,Ship,4,1,263,5,low,M,8,1426,1
7394,F,Flight,4,5,152,7,low,M,9,4224,0
9831,A,Ship,4,3,213,4,medium,M,8,4220,0
4562,F,Ship,5,3,227,4,low,F,10,1317,1
2375,C,Ship,4,1,270,4,medium,F,64,3312,1
6125,C,Ship,4,5,194,3,medium,M,3,5168,1
280,B,Flight,3,1,151,2,low,M,60,1925,1
7406,F,Flight,5,3,225,5,low,F,6,1082,0
4039,D,Ship,2,4,271,8,medium,F,10,4183,0
3825,A,Road,4,2,245,2,low,M,1,5978,0
2548,B,Ship,5,2,235,2,low,F,61,3451,1
7734,F,Ship,6,3,301,4,low,F,2,1083,0
2365,D,Ship,3,2,164,4,medium,M,2,1701,1
3106,B,Ship,5,2,214,6,low,F,3,3234,1
212,F,Ship,2,5,154,3,low,F,21,1113,1
2122,B,Ship,4,4,168,2,medium,M,63,1474,1
2143,D,Ship,3,5,199,3,medium,F,62,3259,1
7348,B,Ship,3,3,232,2,low,M,5,4255,1
6731,C,Ship,3,5,161,2,medium,M,9,4623,0
5245,D,Ship,4,2,184,3,low,M,10,4931,0
5336,F,Road,5,3,215,3,low,F,2,4731,1
767,C,Ship,2,1,249,3,low,M,11,2534,1
9302,F,Road,3,5,234,2,medium,F,8,5241,1
3337,D,Ship,3,4,184,3,low,M,10,4776,0
3225,A,Ship,3,4,117,3,low,F,6,4046,0
2635,D,Ship,4,1,273,3,medium,F,25,3717,1
8981,C,Ship,4,3,249,3,low,M,4,4811,0
776,F,Ship,3,1,270,3,medium,F,61,3582,1
2696,F,Ship,5,1,224,2,low,F,14,2959,1
4534,B,Flight,6,3,154,2,high,M,7,4732,0
3689,C,Road,3,3,168,2,low,F,9,4608,0
2014,B,Ship,5,3,174,5,medium,M,47,1909,1
8632,B,Flight,5,3,232,5,low,F,1,1835,1
3173,C,Ship,4,4,172,3,medium,F,1,4201,0
2602,B,Flight,4,2,238,3,low,M,30,3423,1
3760,B,Ship,2,3,230,3,low,F,4,5127,0
1708,B,Ship,3,1,254,3,medium,F,35,2965,1
989,C,Ship,3,1,223,3,medium,F,31,3942,1
5375,C,Ship,3,1,219,2,medium,F,10,4390,1
5150,F,Ship,3,1,217,4,medium,F,1,5761,1
7013,C,Ship,4,3,197,3,low,M,2,4410,0
6830,F,Road,5,4,267,5,low,M,9,1017,0
9559,D,Ship,3,5,157,4,medium,F,2,4640,0
6369,A,Ship,4,2,247,4,high,F,9,4588,1
10763,C,Ship,5,2,253,5,medium,M,6,1326,0
6905,C,Ship,6,5,279,4,medium,M,7,1300,0
8356,B,Flight,4,2,255,5,medium,M,2,1255,0
4596,F,Ship,4,2,192,4,medium,F,2,5503,0
8187,A,Ship,4,2,156,4,medium,F,2,5795,1
